,datetime,method,gender,age,total
2402,08-12-2023 18:10:00,ENTER,male,18,-87
2403,08-12-2023 18:15:00,ENTER,male,39,-86
2404,08-12-2023 18:20:00,ENTER,male,71,-85
2405,08-12-2023 18:25:00,EXIT,male,85,-86
2406,08-12-2023 18:30:00,EXIT,male,94,-87
2407,08-12-2023 18:35:00,EXIT,female,79,-88
2408,08-12-2023 18:40:00,ENTER,female,43,-87
2409,08-12-2023 18:45:00,ENTER,male,9,-86
2410,08-12-2023 18:50:00,ENTER,female,15,-85
2411,08-12-2023 18:55:00,EXIT,male,49,-86
2412,08-12-2023 19:00:00,EXIT,male,56,-87
2413,08-12-2023 19:05:00,ENTER,female,91,-86
2414,08-12-2023 19:10:00,EXIT,female,95,-87
2415,08-12-2023 19:15:00,EXIT,male,99,-88
2416,08-12-2023 19:20:00,EXIT,female,21,-89
2417,08-12-2023 19:25:00,EXIT,male,17,-90
2418,08-12-2023 19:30:00,EXIT,female,71,-91
2419,08-12-2023 19:35:00,EXIT,male,13,-92
2420,08-12-2023 19:40:00,ENTER,male,9,-91
2421,08-12-2023 19:45:00,EXIT,female,93,-92
2422,08-12-2023 19:50:00,ENTER,female,96,-91
2423,08-12-2023 19:55:00,EXIT,female,44,-92
2424,08-12-2023 20:00:00,EXIT,male,72,-93
2425,08-12-2023 20:05:00,ENTER,female,83,-92
2426,08-12-2023 20:10:00,ENTER,female,76,-91
2427,08-12-2023 20:15:00,EXIT,male,20,-92
2428,08-12-2023 20:20:00,ENTER,male,45,-91
2429,08-12-2023 20:25:00,ENTER,male,98,-90
2430,08-12-2023 20:30:00,EXIT,female,66,-91
2431,08-12-2023 20:35:00,ENTER,female,88,-90
2432,08-12-2023 20:40:00,ENTER,female,56,-89
2433,08-12-2023 20:45:00,ENTER,female,94,-88
2434,08-12-2023 20:50:00,ENTER,male,27,-87
2435,08-12-2023 20:55:00,EXIT,male,31,-88
2436,08-12-2023 21:00:00,ENTER,female,23,-87
2437,08-12-2023 21:05:00,ENTER,male,47,-86
2438,08-12-2023 21:10:00,ENTER,male,84,-85
2439,08-12-2023 21:15:00,ENTER,female,49,-84
2440,08-12-2023 21:20:00,ENTER,female,48,-83
2441,08-12-2023 21:25:00,ENTER,female,26,-82
2442,08-12-2023 21:30:00,ENTER,male,66,-81
2443,08-12-2023 21:35:00,ENTER,female,93,-80
2444,08-12-2023 21:40:00,EXIT,male,15,-81
2445,08-12-2023 21:45:00,ENTER,male,21,-80
2446,08-12-2023 21:50:00,ENTER,male,78,-79
2447,08-12-2023 21:55:00,ENTER,female,56,-78
2448,08-12-2023 22:00:00,ENTER,female,77,-77
2449,08-12-2023 22:05:00,ENTER,male,9,-76
2450,08-12-2023 22:10:00,EXIT,male,35,-77
2451,08-12-2023 22:15:00,EXIT,female,66,-78
2452,08-12-2023 22:20:00,EXIT,male,36,-79
2453,08-12-2023 22:25:00,EXIT,female,87,-80
2454,08-12-2023 22:30:00,ENTER,female,38,-79
2455,08-12-2023 22:35:00,ENTER,female,38,-78
2456,08-12-2023 22:40:00,EXIT,female,30,-79
2457,08-12-2023 22:45:00,EXIT,male,33,-80
2458,08-12-2023 22:50:00,EXIT,female,19,-81
2459,08-12-2023 22:55:00,EXIT,female,22,-82
2460,08-12-2023 23:00:00,ENTER,female,13,-81
2461,08-12-2023 23:05:00,EXIT,male,50,-82
2462,08-12-2023 23:10:00,EXIT,female,28,-83
2463,08-12-2023 23:15:00,EXIT,male,27,-84
2464,08-12-2023 23:20:00,EXIT,male,44,-85
2465,08-12-2023 23:25:00,EXIT,male,91,-86
2466,08-12-2023 23:30:00,EXIT,female,44,-87
2467,08-12-2023 23:35:00,EXIT,female,66,-88
2468,08-12-2023 23:40:00,EXIT,male,38,-89
2469,08-12-2023 23:45:00,EXIT,male,79,-90
2470,08-12-2023 23:50:00,EXIT,female,83,-91
2471,08-12-2023 23:55:00,EXIT,male,92,-92
2472,09-12-2023 00:00:00,ENTER,female,35,-91
2473,09-12-2023 00:05:00,EXIT,female,99,-92
2474,09-12-2023 00:10:00,ENTER,female,26,-91
2475,09-12-2023 00:15:00,ENTER,female,64,-90
2476,09-12-2023 00:20:00,ENTER,male,40,-89
2477,09-12-2023 00:25:00,ENTER,male,8,-88
2478,09-12-2023 00:30:00,ENTER,male,75,-87
2479,09-12-2023 00:35:00,ENTER,male,99,-86
2480,09-12-2023 00:40:00,ENTER,male,78,-85
2481,09-12-2023 00:45:00,ENTER,female,85,-84
2482,09-12-2023 00:50:00,EXIT,male,63,-85
2483,09-12-2023 00:55:00,EXIT,female,74,-86
2484,09-12-2023 01:00:00,ENTER,male,41,-85
2485,09-12-2023 01:05:00,EXIT,female,32,-86
2486,09-12-2023 01:10:00,ENTER,female,59,-85
2487,09-12-2023 01:15:00,EXIT,male,24,-86
2488,09-12-2023 01:20:00,EXIT,male,24,-87
2489,09-12-2023 01:25:00,ENTER,male,26,-86
2490,09-12-2023 01:30:00,EXIT,male,64,-87
2491,09-12-2023 01:35:00,ENTER,female,71,-86
2492,09-12-2023 01:40:00,ENTER,male,32,-85
2493,09-12-2023 01:45:00,EXIT,male,39,-86
2494,09-12-2023 01:50:00,EXIT,male,61,-87
2495,09-12-2023 01:55:00,ENTER,female,78,-86
2496,09-12-2023 02:00:00,EXIT,female,7,-87
2497,09-12-2023 02:05:00,ENTER,female,89,-86
2498,09-12-2023 02:10:00,EXIT,female,45,-87
2499,09-12-2023 02:15:00,EXIT,female,50,-88
2500,09-12-2023 02:20:00,ENTER,female,78,-87
2501,09-12-2023 02:25:00,ENTER,male,97,-86
2502,09-12-2023 02:30:00,ENTER,female,90,-85
2503,09-12-2023 02:35:00,ENTER,female,68,-84
2504,09-12-2023 02:40:00,EXIT,female,97,-85
2505,09-12-2023 02:45:00,EXIT,female,76,-86
2506,09-12-2023 02:50:00,EXIT,male,74,-87
2507,09-12-2023 02:55:00,EXIT,female,71,-88
2508,09-12-2023 03:00:00,ENTER,male,77,-87
2509,09-12-2023 03:05:00,ENTER,female,65,-86
2510,09-12-2023 03:10:00,ENTER,female,76,-85
2511,09-12-2023 03:15:00,ENTER,female,40,-84
2512,09-12-2023 03:20:00,EXIT,female,17,-85
2513,09-12-2023 03:25:00,EXIT,male,49,-86
2514,09-12-2023 03:30:00,EXIT,male,99,-87
2515,09-12-2023 03:35:00,EXIT,female,94,-88
2516,09-12-2023 03:40:00,ENTER,female,80,-87
2517,09-12-2023 03:45:00,ENTER,male,81,-86
2518,09-12-2023 03:50:00,ENTER,male,89,-85
2519,09-12-2023 03:55:00,EXIT,male,43,-86
2520,09-12-2023 04:00:00,EXIT,female,62,-87
2521,09-12-2023 04:05:00,ENTER,female,79,-86
2522,09-12-2023 04:10:00,ENTER,male,21,-85
2523,09-12-2023 04:15:00,ENTER,female,68,-84
2524,09-12-2023 04:20:00,EXIT,female,81,-85
2525,09-12-2023 04:25:00,EXIT,male,13,-86
2526,09-12-2023 04:30:00,EXIT,male,92,-87
2527,09-12-2023 04:35:00,EXIT,male,27,-88
2528,09-12-2023 04:40:00,ENTER,male,51,-87
2529,09-12-2023 04:45:00,ENTER,male,87,-86
2530,09-12-2023 04:50:00,ENTER,female,73,-85
2531,09-12-2023 04:55:00,EXIT,male,83,-86
2532,09-12-2023 05:00:00,ENTER,male,8,-85
2533,09-12-2023 05:05:00,EXIT,male,87,-86
2534,09-12-2023 05:10:00,EXIT,female,12,-87
2535,09-12-2023 05:15:00,ENTER,male,42,-86
2536,09-12-2023 05:20:00,ENTER,male,94,-85
2537,09-12-2023 05:25:00,ENTER,female,42,-84
2538,09-12-2023 05:30:00,ENTER,male,74,-83
2539,09-12-2023 05:35:00,EXIT,male,58,-84
2540,09-12-2023 05:40:00,ENTER,female,21,-83
2541,09-12-2023 05:45:00,EXIT,male,98,-84
2542,09-12-2023 05:50:00,ENTER,male,70,-83
2543,09-12-2023 05:55:00,ENTER,female,58,-82
2544,09-12-2023 06:00:00,ENTER,female,56,-81
2545,09-12-2023 06:05:00,EXIT,male,72,-82
2546,09-12-2023 06:10:00,ENTER,male,51,-81
2547,09-12-2023 06:15:00,EXIT,female,65,-82
2548,09-12-2023 06:20:00,ENTER,female,83,-81
2549,09-12-2023 06:25:00,ENTER,male,23,-80
2550,09-12-2023 06:30:00,EXIT,female,12,-81
2551,09-12-2023 06:35:00,EXIT,male,42,-82
2552,09-12-2023 06:40:00,ENTER,female,86,-81
2553,09-12-2023 06:45:00,ENTER,male,63,-80
2554,09-12-2023 06:50:00,ENTER,male,97,-79
2555,09-12-2023 06:55:00,ENTER,male,19,-78
2556,09-12-2023 07:00:00,EXIT,female,21,-79
2557,09-12-2023 07:05:00,ENTER,female,40,-78
2558,09-12-2023 07:10:00,ENTER,male,12,-77
2559,09-12-2023 07:15:00,EXIT,male,10,-78
2560,09-12-2023 07:20:00,ENTER,male,33,-77
2561,09-12-2023 07:25:00,ENTER,male,9,-76
2562,09-12-2023 07:30:00,ENTER,male,80,-75
2563,09-12-2023 07:35:00,EXIT,female,12,-76
2564,09-12-2023 07:40:00,EXIT,male,80,-77
2565,09-12-2023 07:45:00,EXIT,female,59,-78
2566,09-12-2023 07:50:00,EXIT,female,81,-79
2567,09-12-2023 07:55:00,EXIT,male,35,-80
2568,09-12-2023 08:00:00,ENTER,female,59,-79
2569,09-12-2023 08:05:00,EXIT,male,96,-80
2570,09-12-2023 08:10:00,EXIT,female,95,-81
2571,09-12-2023 08:15:00,ENTER,female,7,-80
2572,09-12-2023 08:20:00,EXIT,male,95,-81
2573,09-12-2023 08:25:00,EXIT,female,51,-82
2574,09-12-2023 08:30:00,EXIT,male,28,-83
2575,09-12-2023 08:35:00,ENTER,female,27,-82
2576,09-12-2023 08:40:00,ENTER,female,58,-81
2577,09-12-2023 08:45:00,ENTER,male,86,-80
2578,09-12-2023 08:50:00,EXIT,female,84,-81
2579,09-12-2023 08:55:00,ENTER,female,43,-80
2580,09-12-2023 09:00:00,ENTER,female,85,-79
2581,09-12-2023 09:05:00,ENTER,female,23,-78
2582,09-12-2023 09:10:00,ENTER,female,28,-77
2583,09-12-2023 09:15:00,ENTER,female,48,-76
2584,09-12-2023 09:20:00,EXIT,female,7,-77
2585,09-12-2023 09:25:00,EXIT,female,78,-78
2586,09-12-2023 09:30:00,EXIT,female,62,-79
2587,09-12-2023 09:35:00,ENTER,female,84,-78
2588,09-12-2023 09:40:00,ENTER,male,43,-77
2589,09-12-2023 09:45:00,ENTER,female,25,-76
2590,09-12-2023 09:50:00,ENTER,female,50,-75
2591,09-12-2023 09:55:00,ENTER,male,33,-74
2592,09-12-2023 10:00:00,ENTER,male,63,-73
2593,09-12-2023 10:05:00,EXIT,female,74,-74
2594,09-12-2023 10:10:00,EXIT,female,93,-75
2595,09-12-2023 10:15:00,EXIT,male,68,-76
2596,09-12-2023 10:20:00,ENTER,female,66,-75
2597,09-12-2023 10:25:00,EXIT,male,82,-76
2598,09-12-2023 10:30:00,EXIT,male,30,-77
2599,09-12-2023 10:35:00,EXIT,female,60,-78
2600,09-12-2023 10:40:00,EXIT,female,54,-79
2601,09-12-2023 10:45:00,EXIT,male,97,-80
2602,09-12-2023 10:50:00,EXIT,male,58,-81
2603,09-12-2023 10:55:00,EXIT,female,94,-82
2604,09-12-2023 11:00:00,ENTER,male,90,-81
2605,09-12-2023 11:05:00,ENTER,male,80,-80
2606,09-12-2023 11:10:00,ENTER,female,23,-79
2607,09-12-2023 11:15:00,EXIT,female,77,-80
2608,09-12-2023 11:20:00,EXIT,male,79,-81
2609,09-12-2023 11:25:00,ENTER,female,48,-80
2610,09-12-2023 11:30:00,ENTER,male,90,-79
2611,09-12-2023 11:35:00,EXIT,female,79,-80
2612,09-12-2023 11:40:00,ENTER,male,62,-79
2613,09-12-2023 11:45:00,ENTER,female,17,-78
2614,09-12-2023 11:50:00,EXIT,female,47,-79
2615,09-12-2023 11:55:00,EXIT,female,21,-80
2616,09-12-2023 12:00:00,EXIT,male,22,-81
2617,09-12-2023 12:05:00,ENTER,female,30,-80
2618,09-12-2023 12:10:00,ENTER,female,65,-79
2619,09-12-2023 12:15:00,ENTER,female,94,-78
2620,09-12-2023 12:20:00,ENTER,female,52,-77
2621,09-12-2023 12:25:00,EXIT,female,56,-78
2622,09-12-2023 12:30:00,EXIT,female,17,-79
2623,09-12-2023 12:35:00,EXIT,female,83,-80
2624,09-12-2023 12:40:00,ENTER,male,45,-79
2625,09-12-2023 12:45:00,ENTER,female,93,-78
2626,09-12-2023 12:50:00,ENTER,female,70,-77
2627,09-12-2023 12:55:00,ENTER,male,34,-76
2628,09-12-2023 13:00:00,EXIT,female,45,-77
2629,09-12-2023 13:05:00,EXIT,male,99,-78
2630,09-12-2023 13:10:00,EXIT,female,87,-79
2631,09-12-2023 13:15:00,ENTER,female,12,-78
2632,09-12-2023 13:20:00,ENTER,female,62,-77
2633,09-12-2023 13:25:00,EXIT,female,55,-78
2634,09-12-2023 13:30:00,EXIT,female,73,-79
2635,09-12-2023 13:35:00,EXIT,female,22,-80
2636,09-12-2023 13:40:00,ENTER,female,86,-79
2637,09-12-2023 13:45:00,ENTER,female,72,-78
2638,09-12-2023 13:50:00,EXIT,female,84,-79
2639,09-12-2023 13:55:00,EXIT,female,18,-80
2640,09-12-2023 14:00:00,EXIT,male,45,-81
2641,09-12-2023 14:05:00,EXIT,male,60,-82
2642,09-12-2023 14:10:00,EXIT,male,27,-83
2643,09-12-2023 14:15:00,EXIT,male,79,-84
2644,09-12-2023 14:20:00,EXIT,male,86,-85
2645,09-12-2023 14:25:00,EXIT,male,88,-86
2646,09-12-2023 14:30:00,ENTER,female,24,-85
2647,09-12-2023 14:35:00,EXIT,female,70,-86
2648,09-12-2023 14:40:00,ENTER,female,23,-85
2649,09-12-2023 14:45:00,EXIT,female,34,-86
2650,09-12-2023 14:50:00,EXIT,female,17,-87
2651,09-12-2023 14:55:00,EXIT,female,66,-88
2652,09-12-2023 15:00:00,ENTER,female,49,-87
2653,09-12-2023 15:05:00,ENTER,female,37,-86
2654,09-12-2023 15:10:00,ENTER,male,45,-85
2655,09-12-2023 15:15:00,EXIT,male,55,-86
2656,09-12-2023 15:20:00,ENTER,male,85,-85
2657,09-12-2023 15:25:00,ENTER,male,15,-84
2658,09-12-2023 15:30:00,ENTER,female,54,-83
2659,09-12-2023 15:35:00,EXIT,male,58,-84
2660,09-12-2023 15:40:00,EXIT,male,89,-85
2661,09-12-2023 15:45:00,EXIT,female,47,-86
2662,09-12-2023 15:50:00,EXIT,female,66,-87
2663,09-12-2023 15:55:00,ENTER,male,75,-86
2664,09-12-2023 16:00:00,EXIT,female,53,-87
2665,09-12-2023 16:05:00,EXIT,male,66,-88
2666,09-12-2023 16:10:00,ENTER,male,30,-87
2667,09-12-2023 16:15:00,EXIT,female,67,-88
2668,09-12-2023 16:20:00,ENTER,female,40,-87
2669,09-12-2023 16:25:00,ENTER,female,72,-86
2670,09-12-2023 16:30:00,EXIT,female,59,-87
2671,09-12-2023 16:35:00,EXIT,female,32,-88
2672,09-12-2023 16:40:00,ENTER,male,18,-87
2673,09-12-2023 16:45:00,ENTER,female,77,-86
2674,09-12-2023 16:50:00,ENTER,female,77,-85
2675,09-12-2023 16:55:00,ENTER,male,75,-84
2676,09-12-2023 17:00:00,ENTER,male,13,-83
2677,09-12-2023 17:05:00,ENTER,male,62,-82
2678,09-12-2023 17:10:00,ENTER,female,96,-81
2679,09-12-2023 17:15:00,ENTER,female,17,-80
2680,09-12-2023 17:20:00,EXIT,female,83,-81
2681,09-12-2023 17:25:00,ENTER,female,75,-80
2682,09-12-2023 17:30:00,ENTER,male,64,-79
2683,09-12-2023 17:35:00,ENTER,male,59,-78
2684,09-12-2023 17:40:00,EXIT,male,61,-79
2685,09-12-2023 17:45:00,ENTER,female,99,-78
2686,09-12-2023 17:50:00,EXIT,female,12,-79
2687,09-12-2023 17:55:00,EXIT,female,68,-80
2688,09-12-2023 18:00:00,EXIT,female,60,-81
2689,09-12-2023 18:05:00,ENTER,female,54,-80
2690,09-12-2023 18:10:00,EXIT,male,91,-81
2691,09-12-2023 18:15:00,ENTER,female,10,-80
2692,09-12-2023 18:20:00,ENTER,male,41,-79
2693,09-12-2023 18:25:00,EXIT,male,39,-80
2694,09-12-2023 18:30:00,ENTER,male,65,-79
2695,09-12-2023 18:35:00,ENTER,female,12,-78
2696,09-12-2023 18:40:00,EXIT,female,99,-79
2697,09-12-2023 18:45:00,ENTER,male,13,-78
2698,09-12-2023 18:50:00,EXIT,male,21,-79
2699,09-12-2023 18:55:00,ENTER,male,36,-78
2700,09-12-2023 19:00:00,EXIT,male,58,-79
2701,09-12-2023 19:05:00,ENTER,female,95,-78
2702,09-12-2023 19:10:00,ENTER,male,93,-77
2703,09-12-2023 19:15:00,EXIT,male,61,-78
2704,09-12-2023 19:20:00,ENTER,male,54,-77
2705,09-12-2023 19:25:00,ENTER,female,87,-76
2706,09-12-2023 19:30:00,ENTER,female,79,-75
2707,09-12-2023 19:35:00,ENTER,male,78,-74
2708,09-12-2023 19:40:00,ENTER,female,64,-73
2709,09-12-2023 19:45:00,EXIT,male,45,-74
2710,09-12-2023 19:50:00,ENTER,male,62,-73
2711,09-12-2023 19:55:00,EXIT,male,82,-74
2712,09-12-2023 20:00:00,EXIT,female,60,-75
2713,09-12-2023 20:05:00,ENTER,female,44,-74
2714,09-12-2023 20:10:00,EXIT,female,70,-75
2715,09-12-2023 20:15:00,EXIT,female,25,-76
2716,09-12-2023 20:20:00,EXIT,male,10,-77
2717,09-12-2023 20:25:00,EXIT,female,43,-78
2718,09-12-2023 20:30:00,ENTER,female,42,-77
2719,09-12-2023 20:35:00,ENTER,female,44,-76
2720,09-12-2023 20:40:00,EXIT,female,43,-77
2721,09-12-2023 20:45:00,EXIT,female,63,-78
2722,09-12-2023 20:50:00,EXIT,female,67,-79
2723,09-12-2023 20:55:00,ENTER,male,13,-78
2724,09-12-2023 21:00:00,ENTER,female,44,-77
2725,09-12-2023 21:05:00,EXIT,male,21,-78
2726,09-12-2023 21:10:00,ENTER,male,75,-77
2727,09-12-2023 21:15:00,ENTER,male,87,-76
2728,09-12-2023 21:20:00,ENTER,male,76,-75
2729,09-12-2023 21:25:00,ENTER,male,26,-74
2730,09-12-2023 21:30:00,ENTER,male,46,-73
2731,09-12-2023 21:35:00,EXIT,male,16,-74
2732,09-12-2023 21:40:00,EXIT,male,93,-75
2733,09-12-2023 21:45:00,ENTER,male,59,-74
2734,09-12-2023 21:50:00,ENTER,male,12,-73
2735,09-12-2023 21:55:00,ENTER,female,61,-72
2736,09-12-2023 22:00:00,ENTER,female,61,-71
2737,09-12-2023 22:05:00,EXIT,male,45,-72
2738,09-12-2023 22:10:00,ENTER,male,71,-71
2739,09-12-2023 22:15:00,EXIT,male,84,-72
2740,09-12-2023 22:20:00,ENTER,female,14,-71
2741,09-12-2023 22:25:00,ENTER,female,82,-70
2742,09-12-2023 22:30:00,ENTER,male,36,-69
2743,09-12-2023 22:35:00,EXIT,male,59,-70
2744,09-12-2023 22:40:00,ENTER,female,7,-69
2745,09-12-2023 22:45:00,ENTER,female,83,-68
2746,09-12-2023 22:50:00,ENTER,female,54,-67
2747,09-12-2023 22:55:00,EXIT,male,40,-68
2748,09-12-2023 23:00:00,EXIT,male,80,-69
2749,09-12-2023 23:05:00,EXIT,male,94,-70
2750,09-12-2023 23:10:00,ENTER,female,16,-69
2751,09-12-2023 23:15:00,ENTER,female,83,-68
2752,09-12-2023 23:20:00,EXIT,male,58,-69
2753,09-12-2023 23:25:00,EXIT,female,74,-70
2754,09-12-2023 23:30:00,EXIT,male,44,-71
2755,09-12-2023 23:35:00,ENTER,female,88,-70
2756,09-12-2023 23:40:00,EXIT,male,31,-71
2757,09-12-2023 23:45:00,EXIT,male,40,-72
2758,09-12-2023 23:50:00,ENTER,male,84,-71
2759,09-12-2023 23:55:00,EXIT,male,83,-72
2760,10-12-2023 00:00:00,EXIT,male,95,-73
2761,10-12-2023 00:05:00,EXIT,male,57,-74
2762,10-12-2023 00:10:00,ENTER,female,43,-73
2763,10-12-2023 00:15:00,EXIT,male,9,-74
2764,10-12-2023 00:20:00,EXIT,male,42,-75
2765,10-12-2023 00:25:00,EXIT,female,26,-76
2766,10-12-2023 00:30:00,EXIT,male,68,-77
2767,10-12-2023 00:35:00,EXIT,male,85,-78
2768,10-12-2023 00:40:00,ENTER,female,79,-77
2769,10-12-2023 00:45:00,ENTER,male,40,-76
2770,10-12-2023 00:50:00,ENTER,female,13,-75
2771,10-12-2023 00:55:00,EXIT,female,38,-76
2772,10-12-2023 01:00:00,EXIT,female,45,-77
2773,10-12-2023 01:05:00,EXIT,male,64,-78
2774,10-12-2023 01:10:00,EXIT,male,28,-79
2775,10-12-2023 01:15:00,ENTER,female,78,-78
2776,10-12-2023 01:20:00,EXIT,female,43,-79
2777,10-12-2023 01:25:00,EXIT,female,12,-80
2778,10-12-2023 01:30:00,EXIT,female,74,-81
2779,10-12-2023 01:35:00,ENTER,female,48,-80
2780,10-12-2023 01:40:00,EXIT,female,33,-81
2781,10-12-2023 01:45:00,ENTER,female,28,-80
2782,10-12-2023 01:50:00,EXIT,male,87,-81
2783,10-12-2023 01:55:00,ENTER,male,53,-80
2784,10-12-2023 02:00:00,EXIT,female,71,-81
2785,10-12-2023 02:05:00,EXIT,female,8,-82
2786,10-12-2023 02:10:00,EXIT,female,58,-83
2787,10-12-2023 02:15:00,ENTER,male,93,-82
2788,10-12-2023 02:20:00,ENTER,male,29,-81
2789,10-12-2023 02:25:00,ENTER,male,23,-80
2790,10-12-2023 02:30:00,ENTER,female,92,-79
2791,10-12-2023 02:35:00,ENTER,female,57,-78
2792,10-12-2023 02:40:00,ENTER,male,32,-77
2793,10-12-2023 02:45:00,ENTER,male,96,-76
2794,10-12-2023 02:50:00,EXIT,male,27,-77
2795,10-12-2023 02:55:00,EXIT,male,34,-78
2796,10-12-2023 03:00:00,ENTER,male,81,-77
2797,10-12-2023 03:05:00,ENTER,female,51,-76
2798,10-12-2023 03:10:00,EXIT,female,98,-77
2799,10-12-2023 03:15:00,EXIT,male,41,-78
2800,10-12-2023 03:20:00,EXIT,male,90,-79
2801,10-12-2023 03:25:00,ENTER,male,8,-78
2802,10-12-2023 03:30:00,EXIT,male,23,-79
2803,10-12-2023 03:35:00,EXIT,female,44,-80
2804,10-12-2023 03:40:00,EXIT,female,70,-81
2805,10-12-2023 03:45:00,EXIT,male,52,-82
2806,10-12-2023 03:50:00,EXIT,male,69,-83
2807,10-12-2023 03:55:00,EXIT,female,57,-84
2808,10-12-2023 04:00:00,ENTER,male,49,-83
2809,10-12-2023 04:05:00,ENTER,female,56,-82
2810,10-12-2023 04:10:00,ENTER,male,92,-81
2811,10-12-2023 04:15:00,ENTER,male,52,-80
2812,10-12-2023 04:20:00,ENTER,male,22,-79
2813,10-12-2023 04:25:00,EXIT,male,72,-80
2814,10-12-2023 04:30:00,ENTER,female,99,-79
2815,10-12-2023 04:35:00,EXIT,female,23,-80
2816,10-12-2023 04:40:00,ENTER,male,82,-79
2817,10-12-2023 04:45:00,ENTER,female,51,-78
2818,10-12-2023 04:50:00,EXIT,female,64,-79
2819,10-12-2023 04:55:00,ENTER,male,27,-78
2820,10-12-2023 05:00:00,EXIT,female,20,-79
2821,10-12-2023 05:05:00,ENTER,female,95,-78
2822,10-12-2023 05:10:00,ENTER,female,21,-77
2823,10-12-2023 05:15:00,ENTER,female,85,-76
2824,10-12-2023 05:20:00,ENTER,male,80,-75
2825,10-12-2023 05:25:00,EXIT,male,99,-76
2826,10-12-2023 05:30:00,ENTER,female,21,-75
2827,10-12-2023 05:35:00,ENTER,female,61,-74
2828,10-12-2023 05:40:00,EXIT,male,30,-75
2829,10-12-2023 05:45:00,ENTER,female,53,-74
2830,10-12-2023 05:50:00,ENTER,male,50,-73
2831,10-12-2023 05:55:00,EXIT,female,60,-74
2832,10-12-2023 06:00:00,EXIT,female,16,-75
2833,10-12-2023 06:05:00,EXIT,female,57,-76
2834,10-12-2023 06:10:00,EXIT,male,99,-77
2835,10-12-2023 06:15:00,EXIT,male,79,-78
2836,10-12-2023 06:20:00,ENTER,male,60,-77
2837,10-12-2023 06:25:00,EXIT,female,32,-78
2838,10-12-2023 06:30:00,EXIT,female,44,-79
2839,10-12-2023 06:35:00,EXIT,male,20,-80
2840,10-12-2023 06:40:00,EXIT,female,12,-81
2841,10-12-2023 06:45:00,EXIT,female,100,-82
2842,10-12-2023 06:50:00,EXIT,female,87,-83
2843,10-12-2023 06:55:00,EXIT,male,61,-84
2844,10-12-2023 07:00:00,ENTER,male,44,-83
2845,10-12-2023 07:05:00,ENTER,male,57,-82
2846,10-12-2023 07:10:00,EXIT,male,86,-83
2847,10-12-2023 07:15:00,ENTER,male,60,-82
2848,10-12-2023 07:20:00,EXIT,female,23,-83
2849,10-12-2023 07:25:00,ENTER,male,13,-82
2850,10-12-2023 07:30:00,EXIT,female,98,-83
2851,10-12-2023 07:35:00,EXIT,female,32,-84
2852,10-12-2023 07:40:00,EXIT,male,61,-85
2853,10-12-2023 07:45:00,ENTER,male,58,-84
2854,10-12-2023 07:50:00,EXIT,male,51,-85
2855,10-12-2023 07:55:00,ENTER,female,11,-84
2856,10-12-2023 08:00:00,ENTER,female,75,-83
2857,10-12-2023 08:05:00,ENTER,female,55,-82
2858,10-12-2023 08:10:00,EXIT,male,42,-83
2859,10-12-2023 08:15:00,EXIT,female,75,-84
2860,10-12-2023 08:20:00,EXIT,female,12,-85
2861,10-12-2023 08:25:00,ENTER,male,53,-84
2862,10-12-2023 08:30:00,ENTER,female,50,-83
2863,10-12-2023 08:35:00,ENTER,female,100,-82
2864,10-12-2023 08:40:00,EXIT,male,49,-83
2865,10-12-2023 08:45:00,ENTER,female,79,-82
2866,10-12-2023 08:50:00,EXIT,female,98,-83
2867,10-12-2023 08:55:00,ENTER,female,29,-82
2868,10-12-2023 09:00:00,EXIT,male,42,-83
2869,10-12-2023 09:05:00,EXIT,male,89,-84
2870,10-12-2023 09:10:00,EXIT,male,32,-85
2871,10-12-2023 09:15:00,EXIT,female,76,-86
2872,10-12-2023 09:20:00,EXIT,male,11,-87
2873,10-12-2023 09:25:00,EXIT,male,95,-88
2874,10-12-2023 09:30:00,ENTER,male,54,-87
2875,10-12-2023 09:35:00,ENTER,male,86,-86
2876,10-12-2023 09:40:00,EXIT,male,48,-87
2877,10-12-2023 09:45:00,ENTER,female,96,-86
2878,10-12-2023 09:50:00,ENTER,male,81,-85
2879,10-12-2023 09:55:00,EXIT,female,50,-86
2880,10-12-2023 10:00:00,EXIT,female,71,-87
2881,10-12-2023 10:05:00,EXIT,female,31,-88
2882,10-12-2023 10:10:00,EXIT,female,69,-89
2883,10-12-2023 10:15:00,EXIT,male,24,-90
2884,10-12-2023 10:20:00,EXIT,male,35,-91
2885,10-12-2023 10:25:00,EXIT,female,60,-92
2886,10-12-2023 10:30:00,ENTER,female,65,-91
2887,10-12-2023 10:35:00,ENTER,female,33,-90
2888,10-12-2023 10:40:00,ENTER,female,89,-89
2889,10-12-2023 10:45:00,EXIT,male,25,-90
2890,10-12-2023 10:50:00,EXIT,female,84,-91
2891,10-12-2023 10:55:00,ENTER,male,69,-90
2892,10-12-2023 11:00:00,ENTER,female,69,-89
2893,10-12-2023 11:05:00,EXIT,male,44,-90
2894,10-12-2023 11:10:00,EXIT,female,60,-91
2895,10-12-2023 11:15:00,EXIT,female,60,-92
2896,10-12-2023 11:20:00,ENTER,male,56,-91
2897,10-12-2023 11:25:00,EXIT,female,17,-92
2898,10-12-2023 11:30:00,ENTER,female,47,-91
2899,10-12-2023 11:35:00,ENTER,female,15,-90
2900,10-12-2023 11:40:00,ENTER,female,53,-89
